"","XenaHosts","XenaHostNames","XenaCohorts","XenaDatasets","SampleCount","DataSubtype","Label","Type","AnatomicalOrigin","SampleType","Tags","ProbeMap","LongTitle","Citation","Version","Unit","Platform"
"420","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","TCGA.HNSC.sampleMap/miRNA_HiSeq_gene",529,"miRNA mature strand expression RNAseq","IlluminaHiseq","genomicMatrix","Head and Neck region","tumor","cancer",NA,"TCGA head & neck squamous cell carcinoma (HNSC) miRNA mature strand expression by RNAseq (IlluminaHiseq)",NA,"2017-09-08","log2(RPM+1)","IlluminaHiSeq_miRNASeq"
"421","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","TCGA.HNSC.sampleMap/Gistic2_CopyNumber_Gistic2_all_thresholded.by_genes",522,"copy number (gene-level)","gistic2 thresholded","genomicMatrix","Head and Neck region","tumor","cancer",NA,"TCGA head & neck squamous cell carcinoma (HNSC) copy number gistic2 thresholded estimate",NA,"2017-09-08","-2,-1,0,1,2: 2 copy del, 1 copy del, no change, amplification, high-amplification",NA
"422","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","TCGA.HNSC.sampleMap/RPPA",NA,"protein expression RPPA","RPPA","genomicMatrix","Head and Neck region","tumor","cancer",NA,"TCGA head & neck squamous cell carcinoma (HNSC) reverse phase protein array",NA,"2017-09-08","normalized RPPA value","M.D. Anderson Reverse Phase Protein Array Core platform"
"423","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","TCGA.HNSC.sampleMap/SNP6_genomicSegment",524,"copy number segments","Before remove germline cnv","genomicSegment","Head and Neck region","tumor","cancer",NA,"TCGA head & neck squamous cell carcinoma (HNSC) segmented copy number",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"424","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","TCGA.HNSC.sampleMap/HiSeqV2_exon",566,"exon expression RNAseq","IlluminaHiSeq","genomicMatrix","Head and Neck region","tumor","cancer","unc_v2_exon_hg19_probe_TCGA","TCGA head & neck squamous cell carcinoma (HNSC) exon expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeqV2"
"425","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","TCGA.HNSC.sampleMap/HNSC_clinicalMatrix",604,"phenotype","Phenotypes","clinicalMatrix","","","",NA,NA,NA,"2019-12-06",NA,NA
"426","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","merge_merged_reals/HNSC_merge_merged_reals.txt",509,"pathway activity","Paradigm IPLs","genomicMatrix","","","",NA,NA,NA,"2019-11-01","Paradigm IPL score",NA
"427","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","mc3/HNSC_mc3.txt",507,"somatic mutation (SNP and INDEL)","MC3 public version","mutationVector","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29",NA,NA
"428","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","mc3_gene_level/HNSC_mc3_gene_level.txt",507,"somatic mutation (SNP and INDEL)","MC3 gene-level non-silent mutation","genomicMatrix","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29","binary non-silent mutation call",NA
"429","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z/HNSC_PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z.txt",509,"pathway activity","z score of 1387 constituent PARADIGM pathways","genomicMatrix","","","",NA,NA,NA,"2019-10-31","z score",NA
"430","https://tcga.xenahubs.net","tcgaHub","TCGA Head and Neck Cancer (HNSC)","survival/HNSC_survival.txt",604,"phenotype","Curated survival data","clinicalMatrix","","","",NA,NA,NA,"2018-09-13",NA,NA
"431","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/HumanMethylation450",187,"DNA methylation","Methylation450k","genomicMatrix","Paraganglia","tumor","cancer","probeMap/illuminaMethyl450_hg19_GPL16304_TCGAlegacy","TCGA pheochromocytoma and paraganglioma (PCPG) DNA methylation (HumanMethylation450)",NA,"2017-09-08","beta value","Illumina Infinium HumanMethylation450"
"432","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/Gistic2_CopyNumber_Gistic2_all_data_by_genes",162,"copy number (gene-level)","gistic2","genomicMatrix","Paraganglia","tumor","cancer",NA,"TCGA pheochromocytoma and paraganglioma (PCPG) copy number gistic2 estimate",NA,"2017-09-08","Gistic2 copy number",NA
"433","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/HiSeqV2_percentile",187,"gene expression RNAseq","IlluminaHiSeq percentile","genomicMatrix","Paraganglia","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA pheochromocytoma and paraganglioma (PCPG) gene expression by RNAseq (polyA+ IlluminaHiSeq percentile)",NA,"2017-10-13","percentile rank","IlluminaHiSeq_RNASeqV2"
"434","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/HiSeqV2_PANCAN",187,"gene expression RNAseq","IlluminaHiSeq pancan normalized","genomicMatrix","Paraganglia","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA pheochromocytoma and paraganglioma (PCPG) gene expression by RNAseq (ployA+ IlluminaHiSeq), pancan normalized",NA,"2017-10-13","pan-cancer normalized log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"435","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/HiSeqV2",187,"gene expression RNAseq","IlluminaHiSeq","genomicMatrix","Paraganglia","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA pheochromocytoma and paraganglioma (PCPG) gene expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"436","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/SNP6_nocnv_genomicSegment",180,"copy number segments","After remove germline cnv","genomicSegment","Paraganglia","tumor","cancer",NA,"TCGA pheochromocytoma and paraganglioma (PCPG) segmented copy number (delete germline cnv)",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"437","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/miRNA_HiSeq_gene",186,"miRNA mature strand expression RNAseq","IlluminaHiseq","genomicMatrix","Paraganglia","tumor","cancer",NA,"TCGA pheochromocytoma and paraganglioma (PCPG) miRNA mature strand expression by RNAseq (IlluminaHiseq)",NA,"2017-09-08","log2(RPM+1)","IlluminaHiSeq_miRNASeq"
"438","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/PCPG_clinicalMatrix",187,"phenotype","Phenotypes","clinicalMatrix","","","",NA,NA,NA,"2019-12-06",NA,NA
"439","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/Gistic2_CopyNumber_Gistic2_all_thresholded.by_genes",162,"copy number (gene-level)","gistic2 thresholded","genomicMatrix","Paraganglia","tumor","cancer",NA,"TCGA pheochromocytoma and paraganglioma (PCPG) copy number gistic2 thresholded estimate",NA,"2017-09-08","-2,-1,0,1,2: 2 copy del, 1 copy del, no change, amplification, high-amplification",NA
"440","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/RPPA",NA,"protein expression RPPA","RPPA","genomicMatrix","Paraganglia","tumor","cancer",NA,"TCGA pheochromocytoma and paraganglioma (PCPG) reverse phase protein array",NA,"2017-09-08","normalized RPPA value","M.D. Anderson Reverse Phase Protein Array Core platform"
"441","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/SNP6_genomicSegment",180,"copy number segments","Before remove germline cnv","genomicSegment","Paraganglia","tumor","cancer",NA,"TCGA pheochromocytoma and paraganglioma (PCPG) segmented copy number",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"442","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA.PCPG.sampleMap/HiSeqV2_exon",187,"exon expression RNAseq","IlluminaHiSeq","genomicMatrix","Paraganglia","tumor","cancer","unc_v2_exon_hg19_probe_TCGA","TCGA pheochromocytoma and paraganglioma (PCPG) exon expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeqV2"
"443","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","merge_merged_reals/PCPG_merge_merged_reals.txt",161,"pathway activity","Paradigm IPLs","genomicMatrix","","","",NA,NA,NA,"2019-11-01","Paradigm IPL score",NA
"444","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","mc3/PCPG_mc3.txt",179,"somatic mutation (SNP and INDEL)","MC3 public version","mutationVector","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29",NA,NA
"445","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","mc3_gene_level/PCPG_mc3_gene_level.txt",179,"somatic mutation (SNP and INDEL)","MC3 gene-level non-silent mutation","genomicMatrix","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29","binary non-silent mutation call",NA
"446","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z/PCPG_PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z.txt",161,"pathway activity","z score of 1387 constituent PARADIGM pathways","genomicMatrix","","","",NA,NA,NA,"2019-10-31","z score",NA
"447","https://tcga.xenahubs.net","tcgaHub","TCGA Pheochromocytoma & Paraganglioma (PCPG)","survival/PCPG_survival.txt",187,"phenotype","Curated survival data","clinicalMatrix","","","",NA,NA,NA,"2018-09-13",NA,NA
"448","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/HumanMethylation450",202,"DNA methylation","Methylation450k","genomicMatrix","Esophagus","tumor","cancer","probeMap/illuminaMethyl450_hg19_GPL16304_TCGAlegacy","TCGA esophageal carcinoma (ESCA) DNA methylation (HumanMethylation450)",NA,"2017-09-08","beta value","Illumina Infinium HumanMethylation450"
"449","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/Gistic2_CopyNumber_Gistic2_all_data_by_genes",184,"copy number (gene-level)","gistic2","genomicMatrix","Esophagus","tumor","cancer",NA,"TCGA esophageal carcinoma (ESCA) copy number gistic2 estimate",NA,"2017-09-08","Gistic2 copy number",NA
"450","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/HiSeqV2_percentile",196,"gene expression RNAseq","IlluminaHiSeq percentile","genomicMatrix","Esophagus","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA esophageal carcinoma (ESCA) gene expression by RNAseq (polyA+ IlluminaHiSeq percentile)",NA,"2017-10-13","percentile rank","IlluminaHiSeq_RNASeqV2"
"451","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/HiSeqV2_PANCAN",196,"gene expression RNAseq","IlluminaHiSeq pancan normalized","genomicMatrix","Esophagus","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA esophageal carcinoma (ESCA) gene expression by RNAseq (ployA+ IlluminaHiSeq), pancan normalized",NA,"2017-10-13","pan-cancer normalized log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"452","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/HiSeqV2",196,"gene expression RNAseq","IlluminaHiSeq","genomicMatrix","Esophagus","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA esophageal carcinoma (ESCA) gene expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"453","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/HiSeq",198,"gene expression RNAseq","IlluminaHiSeq","genomicMatrix","Esophagus","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA esophageal carcinoma (ESCA) gene expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeq"
"454","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/SNP6_nocnv_genomicSegment",185,"copy number segments","After remove germline cnv","genomicSegment","Esophagus","tumor","cancer",NA,"TCGA esophageal carcinoma (ESCA) segmented copy number (delete germline cnv)",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"455","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/miRNA_HiSeq_gene",195,"miRNA mature strand expression RNAseq","IlluminaHiseq","genomicMatrix","Esophagus","tumor","cancer",NA,"TCGA esophageal carcinoma (ESCA) miRNA mature strand expression by RNAseq (IlluminaHiseq)",NA,"2017-09-08","log2(RPM+1)","IlluminaHiSeq_miRNASeq"
"456","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/Gistic2_CopyNumber_Gistic2_all_thresholded.by_genes",184,"copy number (gene-level)","gistic2 thresholded","genomicMatrix","Esophagus","tumor","cancer",NA,"TCGA esophageal carcinoma (ESCA) copy number gistic2 thresholded estimate",NA,"2017-09-08","-2,-1,0,1,2: 2 copy del, 1 copy del, no change, amplification, high-amplification",NA
"457","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/HiSeq_exon",198,"exon expression RNAseq","IlluminaHiSeq","genomicMatrix","Esophagus","tumor","cancer","probeMap/unc_exon_hg19_probe","TCGA esophageal carcinoma (ESCA) exon expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeq"
"458","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/RPPA",NA,"protein expression RPPA","RPPA","genomicMatrix","Esophagus","tumor","cancer",NA,"TCGA esophageal carcinoma (ESCA) reverse phase protein array",NA,"2017-09-08","normalized RPPA value","M.D. Anderson Reverse Phase Protein Array Core platform"
"459","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/SNP6_genomicSegment",185,"copy number segments","Before remove germline cnv","genomicSegment","Esophagus","tumor","cancer",NA,"TCGA esophageal carcinoma (ESCA) segmented copy number",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"460","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/HiSeqV2_exon",196,"exon expression RNAseq","IlluminaHiSeq","genomicMatrix","Esophagus","tumor","cancer","unc_v2_exon_hg19_probe_TCGA","TCGA esophageal carcinoma (ESCA) exon expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeqV2"
"461","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","TCGA.ESCA.sampleMap/ESCA_clinicalMatrix",204,"phenotype","Phenotypes","clinicalMatrix","","","",NA,NA,NA,"2019-12-06",NA,NA
"462","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","merge_merged_reals/ESCA_merge_merged_reals.txt",181,"pathway activity","Paradigm IPLs","genomicMatrix","","","",NA,NA,NA,"2019-11-01","Paradigm IPL score",NA
"463","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","mc3/ESCA_mc3.txt",184,"somatic mutation (SNP and INDEL)","MC3 public version","mutationVector","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29",NA,NA
"464","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","mc3_gene_level/ESCA_mc3_gene_level.txt",184,"somatic mutation (SNP and INDEL)","MC3 gene-level non-silent mutation","genomicMatrix","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29","binary non-silent mutation call",NA
"465","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z/ESCA_PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z.txt",181,"pathway activity","z score of 1387 constituent PARADIGM pathways","genomicMatrix","","","",NA,NA,NA,"2019-10-31","z score",NA
"466","https://tcga.xenahubs.net","tcgaHub","TCGA Esophageal Cancer (ESCA)","survival/ESCA_survival.txt",204,"phenotype","Curated survival data","clinicalMatrix","","","",NA,NA,NA,"2018-09-13",NA,NA
"467","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","RABIT/separate_processed/RABIT_THCA.HiSeq.V2",486,"pathway activity","RABIT transcription factor regulatory impact, HiSeqV2","clinicalMatrix","","","",NA,NA,"Proc Natl Acad Sci U S A. 2015",NA,"RABIT score",NA
"468","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/HumanMethylation450",571,"DNA methylation","Methylation450k","genomicMatrix","Thyroid Gland","tumor","cancer","probeMap/illuminaMethyl450_hg19_GPL16304_TCGAlegacy","TCGA thyroid carcinoma (THCA) DNA methylation (HumanMethylation450)",NA,"2017-09-08","beta value","Illumina Infinium HumanMethylation450"
"469","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/Gistic2_CopyNumber_Gistic2_all_data_by_genes",499,"copy number (gene-level)","gistic2","genomicMatrix","Thyroid Gland","tumor","cancer",NA,"TCGA thyroid carcinoma (THCA) copy number gistic2 estimate",NA,"2017-09-08","Gistic2 copy number",NA
"470","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/HiSeqV2_percentile",572,"gene expression RNAseq","IlluminaHiSeq percentile","genomicMatrix","Thyroid Gland","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA thyroid carcinoma (THCA) gene expression by RNAseq (polyA+ IlluminaHiSeq percentile)",NA,"2017-10-13","percentile rank","IlluminaHiSeq_RNASeqV2"
"471","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/HiSeqV2_PANCAN",572,"gene expression RNAseq","IlluminaHiSeq pancan normalized","genomicMatrix","Thyroid Gland","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA thyroid carcinoma (THCA) gene expression by RNAseq (ployA+ IlluminaHiSeq), pancan normalized",NA,"2017-10-13","pan-cancer normalized log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"472","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/HiSeqV2",572,"gene expression RNAseq","IlluminaHiSeq","genomicMatrix","Thyroid Gland","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA thyroid carcinoma (THCA) gene expression by RNAseq (polyA+ IlluminaHiSeq)",NA,"2017-10-13","log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"473","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/mutation_broad_gene",504,"somatic non-silent mutation (gene-level)","broad automated","genomicMatrix","Thyroid Gland","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA thyroid carcinoma (THCA) gene-level nonsilent somatic mutation (broad automated)",NA,"2018-01-12","binary non-silent mutation","IlluminaGA"
"474","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/SNP6_nocnv_genomicSegment",512,"copy number segments","After remove germline cnv","genomicSegment","Thyroid Gland","tumor","cancer",NA,"TCGA thyroid carcinoma (THCA) segmented copy number (delete germline cnv)",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"475","https://tcga.xenahubs.net","tcgaHub","TCGA Thyroid Cancer (THCA)","TCGA.THCA.sampleMap/miRNA_HiSeq_gene",569,"miRNA mature strand expression RNAseq","IlluminaHiseq","genomicMatrix","Thyroid Gland","tumor","cancer",NA,"TCGA thyroid carcinoma (THCA) miRNA mature strand expression by RNAseq (IlluminaHiseq)",NA,"2017-09-08","log2(RPM+1)","IlluminaHiSeq_miRNASeq"
